,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,ERCOT,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW
5717,0,2275,66,299,10240,5811,5860,435,0,57183,13896,0,10827,1505,3511,73513,0,15082,1380,0,78452,477,1982,0,1894,0,25008,32167,83,2328,16765,2342,88
5718,0,2088,61,278,9772,5430,5565,417,0,53622,12979,0,10221,1405,3412,69452,48,14455,1279,0,75616,443,1818,0,1828,0,24446,30223,83,2203,16114,2189,78
5719,0,1939,59,266,9510,5164,5325,411,0,51028,12363,0,10112,1340,3258,67132,48,14060,1227,0,74520,433,1724,0,1758,0,23966,28931,71,2115,15568,2099,77
5720,0,1860,57,258,9364,4997,5237,404,0,49098,11968,0,10017,1303,3181,65876,49,13858,1204,0,73661,420,1655,0,1740,0,23581,28061,68,2069,15284,2068,78
5721,0,1854,58,259,9468,4952,5296,409,0,47786,11971,0,10221,1306,3194,65235,47,13964,1198,0,74601,413,1610,0,1794,0,23646,27612,69,2085,15187,2016,74
5722,0,1837,61,274,10042,5213,5654,439,0,47413,12570,0,10733,1383,3297,66007,47,14589,1194,0,76748,424,1564,0,1860,0,24602,27496,70,2206,15455,2002,73
5723,0,1892,63,310,11197,5677,6248,501,0,48313,13595,0,11602,1508,3650,69075,49,15715,1195,0,82058,457,1550,0,2030,0,26323,28193,75,2381,16566,2012,81
5724,0,2122,60,351,11633,5948,6450,530,0,49871,14130,0,12378,1467,3832,73399,53,16924,1250,0,85731,496,1604,0,2050,0,26767,29980,76,2431,17730,2081,79
5725,0,2150,64,369,11826,6346,6597,539,0,49641,15419,0,12583,1587,3956,75865,59,17895,1336,0,88757,493,1710,0,2056,0,27294,30889,82,2583,18287,2206,85
5726,0,2196,72,367,12039,7001,6802,556,0,50064,17143,0,12687,1720,4108,78357,66,18486,1390,0,91407,508,1747,0,2176,0,28152,31413,77,2839,18822,2281,89
5727,0,2245,78,391,12247,7765,7207,566,0,51819,18869,0,12938,1922,4243,81086,73,18874,1423,0,93799,531,1802,0,2342,0,29455,32099,87,3144,19616,2313,89
5728,0,2416,86,421,12418,8454,7672,576,0,54083,20228,0,13234,1914,4350,84120,78,19158,1390,0,96090,578,1884,0,2487,0,30832,33033,82,3427,20471,2313,91
5729,0,2541,92,449,12642,9011,8196,576,0,55967,21332,0,13458,2247,4537,86868,83,19377,1451,0,98051,588,1982,0,2721,0,32018,33902,94,3583,21308,2498,96
5730,0,2683,95,459,12860,9386,8672,575,0,58045,22289,0,13676,2345,4735,89324,87,19670,1469,0,100414,618,2071,0,2884,0,33202,34879,97,3490,22378,2517,96
5731,0,2882,99,431,13068,9384,9069,574,0,60159,22741,0,13955,2426,4815,91739,87,19784,1484,0,102116,623,2173,0,3085,0,34228,35823,90,3313,23055,2592,99
5732,0,2943,102,426,13260,9169,9293,574,0,61158,22838,0,14348,2455,4836,92955,91,20149,1496,0,103765,635,2297,0,3150,0,35068,36481,109,3216,23878,2581,98
5733,0,3055,109,444,13421,9087,9471,584,0,61106,22536,0,14637,2467,4950,93898,89,20400,1513,0,105228,650,2407,0,3252,0,35655,37043,88,3337,24543,2582,101
5734,0,3129,114,432,13531,8955,9491,592,0,61157,21627,0,14980,2287,5006,94222,89,20331,1547,0,106075,663,2420,0,3313,0,36117,37642,92,3515,24596,2711,103
5735,0,3168,112,404,13554,8753,9442,599,0,60801,20466,0,15065,2106,4931,93777,86,19956,1570,0,105360,683,2439,0,3210,0,35634,37549,85,3523,24143,2738,112
5736,0,3081,109,399,13522,8532,9133,596,0,59513,19726,0,15149,2024,4827,91943,81,19768,1572,0,103475,680,2376,0,3112,0,34541,36818,86,3449,23341,2772,103
5737,0,2905,107,401,13707,8400,8964,608,0,58075,19352,0,14988,1950,4725,89174,76,19717,1585,0,103032,689,2331,0,2988,0,33966,35694,89,3427,23014,2741,104
5738,0,2802,100,384,13175,7871,8392,579,0,57481,18197,0,14020,1833,4549,87420,70,18919,1545,0,99188,663,2294,0,2845,0,32530,35191,93,3216,22422,2687,103
5739,0,2661,91,354,12204,7176,7604,531,0,55229,16765,0,12738,1689,4170,82709,60,17783,1529,0,92167,617,2271,0,2575,0,30144,34037,90,2950,20892,2673,104
5740,0,2352,82,321,11173,6460,6857,485,0,51444,15265,0,11575,1542,3870,76876,55,16601,1486,0,86205,545,2136,0,2323,0,27919,31752,92,2696,19214,2535,97
5741,0,2102,75,292,10431,5924,6270,447,0,47835,14030,0,11250,1424,3584,71945,47,15697,1382,0,82392,492,1935,0,2162,0,26420,29322,78,2510,17719,2362,90
5742,0,1913,70,272,9980,5551,5946,425,0,44909,13148,0,11122,1349,3384,68069,42,15097,1291,0,79759,436,1772,0,2007,0,25135,27757,70,2386,16614,2199,84
5743,0,1812,66,259,9657,5291,5733,412,0,42883,12568,0,10878,1286,3237,65469,42,14733,1244,0,77391,383,1674,0,1910,0,24462,26717,71,2271,15869,2077,79
5744,0,1753,63,253,9506,5128,5561,409,0,41351,12187,0,10772,1272,3145,63798,40,14597,1204,0,75779,363,1608,0,1884,0,24090,26025,73,2201,15335,2051,80
5745,0,1700,63,254,9606,5122,5623,414,0,40646,12163,0,10981,1283,3095,62872,40,14735,1203,0,75957,365,1552,0,1904,0,23853,25598,73,2189,15117,2018,77
5746,0,1706,66,267,10166,5381,5987,447,0,40639,12755,0,11716,1350,3188,63683,40,15528,1187,0,78712,397,1524,0,1962,0,24722,25642,65,2312,15122,2020,80
5747,0,1837,67,300,11352,5857,6613,512,0,42179,13791,0,12501,1483,3472,66815,44,16904,1193,0,83914,444,1511,0,2143,0,26277,26555,65,2517,16082,2049,75
5748,0,2011,64,318,11831,6072,6819,536,0,44905,14260,0,13277,1554,3601,70709,48,18170,1233,0,87428,479,1566,0,2164,0,26959,28437,88,2555,17046,2121,81
5749,0,2099,67,327,12155,6445,7086,552,0,45600,15385,0,13722,1587,3769,73269,51,19200,1318,0,90561,483,1655,0,2208,0,27226,29405,72,2712,17714,2209,89
5750,0,2060,74,341,12545,7003,7525,575,0,47247,16975,0,14023,1607,4014,75435,59,19929,1388,0,94364,500,1689,0,2351,0,28300,30245,79,2960,18651,2293,90
5751,0,2172,81,356,13264,7614,8112,598,0,50013,18505,0,14319,1705,4255,78085,67,20502,1409,0,98363,555,1748,0,2465,0,30274,31510,88,3081,19755,2345,96
5752,0,2362,88,383,14041,8034,8699,617,0,53484,19858,0,14658,1827,4452,80989,71,20967,1423,0,101981,619,1832,49,2590,0,32559,33178,89,3163,21042,2395,93
5753,0,2539,95,414,14988,8575,9248,635,0,56918,20855,0,15158,1936,4659,83494,76,21244,1454,0,104947,688,1910,48,2778,0,34878,34855,83,3338,22010,2465,90
5754,0,2694,100,454,15990,9074,9562,661,0,60098,21697,0,15764,2067,4823,85802,80,21433,1493,0,107415,746,2004,17,2955,0,37082,36574,90,3449,23170,2550,88
5755,0,2879,104,492,16801,9599,9854,671,0,62926,22271,0,15982,2210,4905,87959,80,21671,1525,0,109194,803,2090,17,3170,0,38802,38402,89,3610,24066,2636,94
5756,0,3042,108,519,17411,10068,10129,688,0,65262,22827,0,16148,2290,4991,89272,83,21704,1557,0,109973,827,2177,0,3246,0,40171,39830,99,3740,24686,2715,95
5757,0,3171,109,530,17846,10346,10370,705,0,66643,23060,0,16228,2342,5023,90040,84,21721,1597,0,110536,855,2291,0,3382,0,40903,41006,97,3807,25101,2825,99
5758,0,3254,114,531,17811,10266,10346,717,0,67215,22330,0,16326,2336,5037,90092,86,21689,1648,0,109741,866,2359,0,3405,0,40926,41882,94,3851,25221,2910,100
5759,0,3309,109,520,17488,9947,10179,707,0,66214,21525,0,16259,2251,4920,89022,82,21308,1687,0,107788,859,2425,0,3305,0,39980,41846,87,3812,24786,2990,108
5760,0,3273,106,497,16502,9425,9863,676,0,64036,20788,0,16253,2086,4655,87156,76,21026,1713,0,104444,826,2433,0,3220,0,38174,41064,95,3644,23690,3017,111
5761,0,3102,106,482,15795,9086,9581,655,0,61688,20360,0,15928,2031,4455,84743,75,20846,1703,0,102685,782,2395,0,3174,0,36553,39497,87,3560,22367,2958,111
5762,0,2981,99,458,14647,8481,8863,623,0,60322,19231,0,15041,1929,4241,83406,68,20063,1685,0,98266,741,2317,0,2962,0,34521,38384,91,3329,21228,2892,112
5763,0,2720,90,410,13121,7675,7976,563,0,57350,17721,0,13821,1732,3856,79201,60,18821,1637,0,90916,674,2277,0,2687,0,31492,36698,83,3035,19544,2848,107
5764,0,2396,82,371,11692,6846,7163,496,0,53048,16064,0,12680,1561,3534,74152,55,17492,1578,0,85061,595,2118,0,2482,0,28665,34127,74,2732,17742,2674,100
5765,0,2139,75,334,10650,6269,6501,446,0,48987,14829,0,12068,1428,3252,69465,50,16460,1448,0,81406,532,1915,0,2286,0,26538,31571,75,2509,16007,2477,93
5766,0,2048,70,307,9953,5810,6064,418,0,45738,13875,0,12132,1334,3038,66835,45,15665,1340,0,77790,485,1764,0,2172,0,25248,29823,74,2349,14927,2296,83
5767,0,1937,67,288,9449,5484,5747,403,0,43459,13103,0,11901,1276,2939,64532,45,15127,1271,0,75346,448,1526,0,2085,0,24450,28634,75,2245,14184,2215,85
5768,0,1874,65,274,9132,5282,5573,397,0,41974,12590,0,11734,1261,2841,62994,42,14837,1243,0,73563,432,1601,0,2006,0,23582,27876,70,2189,13679,2132,79
5769,0,1836,64,270,9142,5218,5521,399,0,41063,12482,0,11881,1274,2795,62491,44,14817,1209,0,73930,416,1535,0,1931,0,23315,27480,63,2161,13535,2096,78
5770,0,1839,68,282,9587,5395,5803,426,0,41082,13056,0,12416,1364,2919,63317,43,15372,1175,0,76974,418,1501,0,1958,0,23818,27498,77,2276,13930,2073,78
5771,0,1910,69,312,10543,5900,6338,485,0,42424,14061,0,13382,1497,3193,65103,46,16459,1144,0,81160,451,1493,0,2129,0,25493,28444,71,2465,14779,2091,75
5772,0,2121,65,348,10880,6163,6505,509,0,44904,14441,0,14216,1561,3310,68906,48,17622,1222,0,83941,471,1533,0,2149,0,25762,30434,73,2520,15565,2159,79
5773,0,2092,66,351,11244,6553,6737,523,0,45485,15271,0,14502,1644,3466,71661,56,18638,1328,0,87149,481,1620,0,2208,0,26505,31586,75,2639,16241,2247,83
5774,0,2237,74,381,11875,7194,7131,544,0,47140,16877,0,14663,1787,3709,74502,65,19334,1407,0,90440,469,1658,0,2353,0,27205,32883,79,2877,16873,2358,91
5775,0,2374,79,411,12571,8028,7593,556,0,50452,18660,0,14856,1949,3928,77855,71,19915,1430,0,94323,510,1714,0,2537,0,28999,34790,81,3178,17880,2465,89
5776,0,2566,86,431,13215,8832,8014,574,0,54654,20084,0,15044,2091,4124,81139,79,20476,1448,0,97726,568,1785,49,2686,0,30988,37050,81,3441,18847,2534,94
5777,0,2831,93,466,13718,9583,8512,588,0,58784,21024,0,15434,2209,4319,84542,83,20872,1488,0,100729,650,1859,48,2861,0,33036,39372,85,3704,19946,2613,95
5778,0,3084,87,497,14480,10171,9000,606,0,62618,21559,0,15959,2308,4549,88079,87,21350,1511,0,104292,736,1971,17,3060,0,35091,41512,92,3910,21224,2680,95
5779,0,3302,80,523,15179,10620,9409,622,0,66011,21774,0,16429,2371,4768,91167,90,21712,1533,0,107766,779,2076,0,3190,0,36798,43552,94,4070,22017,2741,101
5780,0,3418,82,543,15778,10838,9750,640,0,68688,21940,0,16972,2443,4972,93083,91,22052,1561,0,111065,814,2198,0,3287,0,38247,44735,94,4177,22862,2806,100
5781,0,3553,87,555,16167,10948,9996,668,0,70357,21965,0,17505,2461,5088,94603,90,22343,1567,0,113793,840,2300,0,3424,0,39092,45666,95,4216,23674,2853,107
5782,0,3648,91,554,16257,10834,9963,678,0,70989,21409,0,17909,2424,5130,95448,90,22349,1550,0,114944,851,2357,0,3489,0,39166,46223,95,4163,24033,2893,106
5783,0,3664,93,527,15901,10528,9771,669,0,70442,20650,0,17798,2352,5056,94726,87,21734,1557,0,112775,835,2412,0,3494,0,38184,45815,92,4030,23707,2932,104
5784,0,3588,94,506,15040,10004,9151,646,0,68767,20195,0,17353,2202,4858,92654,82,21048,1543,0,108078,794,2378,0,3322,0,36263,44630,82,3864,22762,2939,105
5785,0,3431,94,480,14451,9631,8793,623,0,65941,19891,0,16893,2156,4689,90442,79,20728,1517,0,105508,749,2298,0,3239,0,34666,43001,97,3769,21742,2865,96
5786,0,3350,89,442,13529,8895,8041,587,0,64212,18838,0,15716,2029,4477,89062,74,19789,1507,0,100553,708,2225,0,2989,0,32759,41785,79,3534,20845,2779,102
5787,0,3064,81,397,12214,8023,7204,532,0,61193,17195,0,14194,1860,4088,84485,67,18506,1516,0,93021,640,2200,0,2805,0,29772,39414,92,3218,19291,2755,97
5788,0,2767,74,354,10993,7176,6416,474,0,56881,15660,0,12783,1678,3766,79034,59,17111,1450,0,87309,558,2082,0,2424,0,27100,36334,76,2894,17417,2620,97
5789,0,2461,67,316,10075,6465,5795,430,0,52733,14336,0,12010,1541,3458,73785,54,16027,1369,0,82539,494,1908,0,2147,0,25127,33445,71,2630,15863,2441,87
5790,0,2248,63,289,9442,5955,5415,410,0,49177,13387,0,11676,1423,3256,70291,50,15235,1296,0,78364,448,1739,0,1998,0,24039,31290,66,2426,14826,2277,79
5791,0,2155,60,270,9039,5632,5167,391,0,46526,12735,0,11460,1335,3112,67300,50,14764,1241,0,75544,422,1617,0,1995,0,23279,29677,68,2322,14119,2176,82
5792,0,2029,58,257,8860,5418,5050,387,0,44566,12386,0,11475,1291,3004,65453,46,14511,1209,0,73911,396,1508,0,1941,0,22545,28659,65,2248,13685,2113,75
5793,0,1966,59,253,8851,5386,5053,389,0,43292,12344,0,11573,1296,2968,64534,47,14568,1196,0,74131,385,1455,0,1992,0,22376,28019,58,2240,13529,2078,77
5794,0,1920,62,265,9346,5590,5323,416,0,42981,12895,0,11719,1364,3061,65021,47,15191,1184,0,76829,385,1421,0,2040,0,22864,27733,63,2338,13800,2072,77
5795,0,1966,63,293,10276,6041,5844,471,0,44176,13884,0,12458,1497,3347,67405,49,16293,1190,0,80927,415,1455,0,2171,0,24044,28285,65,2506,14659,2090,79
5796,0,2118,61,327,10559,6286,6023,493,0,46404,14239,0,13134,1540,3492,70389,52,17351,1236,0,83592,442,1509,0,2194,0,24437,29857,69,2566,15497,2145,79
5797,0,2196,60,338,11005,6674,6361,506,0,46765,14902,0,13602,1579,3670,72428,56,18486,1310,0,86766,447,1584,0,2229,0,25244,30792,62,2694,16035,2262,89
5798,0,2208,61,360,11617,7319,6854,524,0,48373,16183,0,13912,1655,3887,74963,61,19471,1384,0,91104,476,1637,0,2447,0,26321,31416,68,2949,16837,2342,87
5799,0,2237,69,393,12296,8088,7475,544,0,51508,17739,0,14513,1759,4162,77734,68,20194,1414,0,95769,533,1720,0,2580,0,28172,32200,79,3242,17863,2419,95
5800,0,2294,78,442,13076,8809,8027,554,0,55253,19026,0,14716,1819,4443,80883,75,20795,1451,0,100010,605,1798,0,2748,0,30254,33036,74,3488,19290,2461,96
5801,0,2408,84,478,13889,9310,8607,574,0,58960,20146,0,15020,1818,4738,83668,81,21415,1460,0,104381,652,1890,0,2955,0,32425,33655,77,3704,20553,2521,97
5802,0,2437,89,476,14767,9649,9110,596,0,62158,21092,0,15667,1827,5033,86418,84,22030,1463,0,109234,721,1998,0,3114,0,34691,34432,88,3852,21925,2586,98
5803,0,2496,94,495,15493,9773,9567,619,0,64813,21681,0,16377,1861,5274,88601,85,22573,1477,0,113173,768,2086,0,3328,0,36460,35332,87,3963,22991,2630,101
5804,0,2566,97,511,16152,9509,9958,631,0,64625,21785,0,17003,1906,5452,89706,81,22978,1504,0,116178,798,2190,0,3403,0,37838,36073,87,3948,23818,2677,101
5805,0,2603,101,517,16555,9079,10150,668,0,63747,21641,0,17598,1885,5533,89941,79,23302,1517,0,117977,822,2282,0,3486,0,38722,36760,92,3807,24478,2734,106
5806,0,2660,102,510,16709,8633,10155,692,0,62705,21216,0,17927,1885,5543,89444,76,23376,1538,0,117758,824,2332,0,3507,0,38783,37164,91,3622,24816,2799,105
5807,0,2631,100,490,16192,8225,9829,684,0,61163,20404,0,17723,1861,5435,87637,73,22735,1556,0,114080,807,2385,0,3325,0,37683,36812,82,3378,24454,2824,114
5808,0,2635,95,462,15125,7902,9174,649,0,58820,19562,0,17306,1803,5162,84735,72,21997,1548,0,108433,751,2387,0,3242,0,35446,35817,88,3204,23030,2809,111
5809,0,2564,94,449,14414,7766,8707,629,0,56254,19069,0,16892,1798,4940,81888,70,21623,1529,0,105269,700,2313,0,3072,0,33593,34462,85,3081,21809,2740,107
5810,0,2508,90,423,13404,7403,8028,604,0,55114,18029,0,15914,1732,4682,80445,65,20757,1505,0,100121,649,2242,0,2863,0,31743,33783,81,2936,20677,2686,100
5811,0,2414,84,398,12290,6918,7329,543,0,53012,16907,0,14672,1627,4379,76591,62,19605,1494,0,93151,602,2209,0,2602,0,29245,32630,69,2785,19134,2655,99
5812,0,2251,79,368,11093,6371,6625,487,0,50172,15749,0,13339,1523,4023,71889,56,18259,1450,0,86742,553,2102,0,2336,0,27088,30838,73,2610,17468,2560,99
5813,0,2079,73,341,10138,5892,6018,441,0,47099,14426,0,12286,1409,3701,67739,53,17085,1376,0,81485,497,1938,0,2134,0,24915,29029,60,2429,16159,2428,88
5814,0,1939,68,317,9470,5469,5580,414,0,44235,13485,0,11512,1332,3462,64927,48,16215,1295,0,77891,460,1804,0,1986,0,23619,27554,56,2275,15064,2263,86
5815,0,1833,65,301,9011,5174,5279,394,0,41894,12891,0,11247,1271,3264,62381,48,15586,1237,0,74821,423,1674,0,1886,0,22729,26423,61,2159,14283,2170,85
5816,0,1743,62,288,8719,5010,5082,386,0,40179,12459,0,11165,1179,3119,61235,45,15145,1193,0,72743,403,1584,0,1882,0,22559,25675,58,2086,13769,2093,78
5817,0,1726,61,281,8560,4939,4999,374,0,38990,12219,0,11321,1194,3020,60097,45,14869,1183,0,71852,409,1524,0,1841,0,22200,25224,57,2064,13415,2060,79
5818,0,1714,61,281,8576,4964,5024,386,0,38342,12231,0,11433,1213,2988,59859,45,14873,1177,0,71712,400,1489,0,1886,0,22113,25014,58,2079,13292,2031,75
5819,0,1777,62,288,8739,5138,5112,404,0,38307,12492,0,11273,1254,3051,60259,46,15046,1164,0,72449,403,1474,0,2064,0,22412,25217,53,2139,13411,2034,78
5820,0,1806,62,296,8927,5377,5266,426,0,38807,12850,0,11672,1301,3039,61150,48,15633,1172,0,74327,403,1476,0,2137,0,22511,25608,58,2209,13520,2052,78
5821,0,1937,69,319,9677,6053,5794,464,0,39288,14321,0,11972,1394,3232,61691,56,16496,1197,0,77909,441,1487,0,2193,0,22799,25858,61,2429,14362,2063,79
5822,0,2063,78,352,10627,6950,6506,495,0,41623,16174,0,12262,1542,3525,63969,64,17188,1234,0,82346,509,1496,0,2401,0,24646,26918,62,2766,15686,2152,82
5823,0,2229,85,382,11671,7724,7310,523,0,45007,17916,0,12461,1712,3863,67425,73,17841,1281,0,86040,584,1583,0,2599,0,27344,28231,65,3055,17334,2259,89
5824,0,2313,91,411,12744,8350,8020,549,0,48411,19459,0,12676,1866,4209,70639,79,18218,1327,0,90155,665,1687,0,2748,0,29984,29533,69,3309,19061,2411,89
5825,0,2378,94,437,13759,8856,8600,576,0,51640,20658,0,12836,2009,4511,73248,82,18541,1344,0,93870,723,1798,0,2980,0,32446,30872,77,3521,20676,2422,95
5826,0,2504,98,465,14664,9265,9115,602,0,54474,21450,0,12954,2106,4741,75403,86,18804,1392,0,97091,765,1915,0,3178,0,34345,32112,91,3640,22125,2494,91
5827,0,2613,98,488,15379,9600,9487,612,0,56803,21877,0,13244,2134,4904,77080,89,19093,1421,0,99701,796,2002,0,3281,0,35749,33249,84,3611,23335,2560,102
5828,0,2686,95,503,15918,9668,9760,659,0,58582,21839,0,13670,2099,5013,78268,90,19322,1455,0,101829,799,2085,0,3372,0,36582,34189,94,3453,24094,2633,97
5829,0,2742,97,509,16341,9600,9922,682,0,59662,21520,0,13987,2050,5064,79307,89,19531,1492,0,102879,791,2170,0,3474,0,36841,34827,95,3342,24524,2708,99
5830,0,2797,96,506,16431,9325,9899,687,0,60146,20991,0,14653,1951,5008,79654,88,19701,1519,0,102366,774,2232,0,3521,0,36478,35149,98,3284,24747,2779,98
5831,0,2729,95,463,15978,8904,9584,679,0,59852,20163,0,14598,1922,4909,79002,84,19358,1555,0,99943,751,2261,0,3420,0,35340,35174,92,3211,24425,2823,89
5832,0,2712,92,434,14982,8433,9057,646,0,58556,19309,0,14486,1854,4647,77436,79,18972,1576,0,96135,715,2290,0,3248,0,33909,34616,89,3111,23324,2853,92
5833,0,2141,91,424,14308,8190,8670,625,0,56191,18760,0,14215,1823,4479,76001,75,18790,1577,0,94551,690,2255,0,3085,0,32732,33554,84,3045,22144,2787,100
5834,0,2601,88,403,13361,7697,8060,594,0,54714,17750,0,13468,1729,4257,75160,70,18162,1553,0,90748,658,2188,0,2916,0,31312,32989,76,2895,21099,2706,106
5835,0,2466,83,374,12238,7107,7370,532,0,52366,16453,0,12492,1616,4027,72244,65,17317,1518,0,85481,617,2165,0,2722,0,29213,31805,78,2717,19537,2655,94
5836,0,2301,75,347,11113,6490,6711,478,0,49273,15228,0,11473,1502,3696,68596,61,16244,1463,0,80356,568,2054,0,2501,0,27257,30250,66,2534,17969,2524,98
5837,0,2117,69,324,10218,5976,6100,437,0,46297,14076,0,10706,1397,3451,67991,56,15291,1380,0,76736,523,1898,0,2296,0,25349,28555,60,2361,16429,2363,89
5838,0,1933,64,307,9545,5571,5667,408,0,43380,13152,0,10637,1321,3268,63028,52,14585,1322,0,74106,485,1763,0,2178,0,24210,27085,65,2210,15163,2224,81
5839,0,1847,60,296,9105,5281,5336,386,0,41205,12482,0,10666,1262,3145,61305,47,14057,1272,0,71695,457,1653,0,2065,0,23714,26025,59,2113,14399,2108,80
5840,0,1775,57,286,8781,5091,5118,379,0,39506,12039,0,10966,1226,3029,59979,49,13735,1226,0,69883,442,1580,0,2006,0,23232,25274,54,2049,13828,2028,78
5841,0,1723,55,279,8607,4998,4987,369,0,38275,11794,0,11032,1208,2995,59241,47,13581,1208,0,68750,427,1509,0,1940,0,22769,24782,55,2014,13331,1994,75
5842,0,1698,55,277,8549,4981,4967,375,0,37568,11746,0,11128,1209,2933,58813,46,13618,1194,0,68456,430,1467,0,1994,0,22610,24527,60,2007,13208,1970,75
5843,0,1711,54,281,8581,5090,5032,390,0,37297,11846,0,11092,1229,2931,59049,47,13730,1187,0,69091,433,1436,0,1950,0,22723,24554,46,2052,13246,1962,76
5844,0,1771,55,286,8809,5257,5197,408,0,37411,12218,0,11101,1259,2882,59517,49,14167,1194,0,69938,442,1454,0,2043,0,22480,24693,51,2109,13251,2038,76
5845,0,1877,64,304,9633,5937,5793,450,0,37509,13873,0,11309,1406,3182,60017,56,14990,1221,0,73272,473,1456,0,2242,0,23503,24970,61,2335,14035,1982,75
5846,0,2107,73,333,10563,6888,6512,483,0,40205,16067,0,11341,1580,3573,62403,63,15822,1242,0,77603,528,1456,0,2470,0,24954,26315,63,2657,15680,2043,81
5847,0,2306,81,367,11461,7731,7133,509,0,44515,17855,0,11515,1723,3923,65712,70,16513,1309,0,80914,587,1550,0,2674,0,27304,28154,74,2961,17536,2196,80
5848,0,2421,89,402,12340,8475,7696,530,0,49122,19298,0,11355,1846,4266,68889,77,17042,1349,0,84576,629,1653,0,2779,0,29489,29917,72,3215,19266,2361,85
5849,0,2520,95,438,13184,9045,8168,562,0,53283,20515,0,11616,1932,4556,71614,81,17419,1389,0,88309,676,1752,0,2960,0,31590,31816,76,3438,20841,2416,87
5850,0,2752,100,459,13930,9393,8587,588,0,56890,21260,0,11878,1966,4817,74163,83,17703,1435,0,91257,723,1868,0,3096,0,33461,33814,81,3629,22229,2538,90
5851,0,2926,103,480,14602,9503,8848,608,0,59855,21468,0,12110,1941,5012,76451,87,18002,1458,0,93494,754,1981,0,3175,0,34935,35590,89,3732,23405,2635,92
5852,0,3062,94,487,15109,9317,9013,626,0,62179,21526,0,12456,1893,5101,77933,87,18160,1515,0,95290,786,2079,0,3234,0,35628,36970,90,3624,24101,2726,93
5853,0,3142,101,503,15470,9068,9084,665,0,63541,21249,0,12865,1874,5196,78909,88,18302,1556,0,96909,782,2136,0,3300,0,35702,37962,85,3257,24398,2835,99
5854,0,3257,102,502,15569,8790,8949,674,0,64205,20732,0,13317,1921,5209,79804,85,18437,1594,0,97167,775,2214,0,3262,0,35533,38661,83,3062,24494,2896,100
5855,0,3294,99,468,15199,8395,8614,665,0,63891,19793,0,13516,1863,5084,79967,81,18286,1636,0,95491,750,2256,0,3171,0,34659,38871,82,2920,24314,2957,102
5856,0,3247,96,436,14359,7965,8248,636,0,62119,18893,0,13584,1788,4834,78893,75,18290,1654,0,93346,712,2234,0,3108,0,33260,38190,95,2841,23349,2964,108
5857,0,3035,95,428,13891,7750,8041,614,0,59355,18314,0,13429,1776,4647,77318,73,18328,1658,0,92706,683,2182,0,3055,0,32425,36608,78,2813,22196,2908,97
5858,0,2916,91,409,13065,7350,7614,589,0,57418,17336,0,12787,1704,4451,76441,68,17852,1610,0,89732,652,2118,0,2888,0,31020,35536,90,2689,21097,2818,95
