,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NB,ERCOT
2019-11-25 16:00:00,0,2789,48,315,12583,5429,7023,706,0,12368,0,12918,1416,3925,75287,44,17959,1539,0,90993,606,1694,19,2154,0,29282,29849,73,2111,19994,2458,95,0,0
2019-11-25 17:00:00,0,2600,51,302,11884,5249,6598,649,0,12661,0,12609,1381,3814,74143,42,17768,1626,0,88772,546,1712,16,2183,0,27679,29849,63,2107,18722,2528,104,0,0
2019-11-25 18:00:00,0,2442,55,293,11403,5157,6270,611,0,12806,0,12539,1334,3718,72764,42,17647,1609,0,86993,502,1650,16,2082,0,26504,29849,64,2113,17870,2549,100,0,0
2019-11-25 19:00:00,0,2350,59,284,11058,5060,6162,585,0,13004,0,12692,1314,3642,71946,40,17677,1607,0,85884,474,1604,59,2005,0,25434,29849,64,2079,17092,2554,103,0,0
2019-11-25 20:00:00,0,2275,61,279,10961,5052,6050,564,0,13127,0,13181,1290,3564,71348,41,17814,1589,0,85031,448,1565,94,2009,0,25090,29849,66,2096,16731,2529,97,0,0
2019-11-25 21:00:00,0,2222,64,283,10847,5069,6039,562,0,13215,0,13872,1282,3474,71009,39,17992,1582,0,85207,436,1520,45,1962,0,24618,29849,56,2114,16399,2516,99,0,0
2019-11-25 22:00:00,0,2188,66,287,11069,5157,6302,581,0,13137,0,14883,1289,3472,70896,41,18724,1562,0,87766,430,1504,30,2048,0,24662,29849,57,2114,16164,2483,97,0,0
2019-11-25 23:00:00,0,2185,67,295,11867,5453,6910,624,0,13270,0,15672,1400,3589,72268,44,19529,1549,0,93382,435,1508,38,2207,0,24602,29849,56,2177,16149,2481,96,0,0
2019-11-26 00:00:00,0,2225,72,316,12467,5778,7284,677,0,13709,0,15552,1491,3772,74998,45,19418,1546,0,94990,467,1522,38,2425,0,24785,29849,69,2259,16899,2522,94,0,0
2019-11-26 01:00:00,0,2504,71,316,12628,5704,7365,672,0,13334,0,15150,1487,3781,75436,45,19052,1553,0,94604,535,1562,98,2441,0,26492,29849,59,2213,18075,2511,93,0,0
2019-11-26 02:00:00,0,2607,66,311,12567,5522,7365,679,0,12729,0,14550,1476,3762,74271,43,18462,1610,0,93300,563,1608,32,2442,0,26780,29849,61,2133,18374,2618,105,0,0
2019-11-26 03:00:00,0,2606,61,300,12232,5333,7193,659,0,11923,0,13632,1414,3670,72743,40,17646,1693,0,90217,565,1767,13,2367,0,26679,29849,60,2037,18409,2696,103,0,0
2019-11-26 04:00:00,0,2598,54,285,11694,5023,6872,628,0,10873,0,12450,1328,3543,70030,38,16458,1700,0,85998,561,1796,74,2310,0,26315,29849,62,1909,18213,2673,108,0,0
2019-11-26 05:00:00,0,2520,47,271,11200,4664,6581,596,0,9725,0,11435,1233,3401,66758,33,15315,1678,0,82437,544,1786,74,2268,0,25390,29849,66,1765,17619,2676,105,0,0
2019-11-26 06:00:00,0,2355,41,260,10940,4438,6451,582,0,9023,0,11018,1198,3296,64100,33,14532,1646,0,80041,514,1773,17,2268,0,24617,29849,58,1669,16924,2619,101,0,0
2019-11-26 07:00:00,0,2273,37,255,10921,4335,6464,588,0,8530,0,10687,1195,3233,62397,32,14039,1574,0,79362,498,1721,59,2292,0,24401,29849,67,1605,16313,2538,98,0,0
2019-11-26 08:00:00,0,2193,34,253,11039,4319,6540,602,0,8329,0,10546,1190,3219,61432,32,13766,1501,0,79299,490,1627,62,2323,0,24787,29849,57,1588,16005,2456,89,0,0
2019-11-26 09:00:00,0,2219,33,257,11308,4385,6692,609,0,8333,0,10602,1224,3208,60888,33,13730,1444,0,80034,485,1543,63,2414,0,24800,29849,53,1591,15897,2376,91,0,0
2019-11-26 10:00:00,0,2221,35,265,11813,4548,7038,623,0,8590,0,11009,1290,3266,61222,35,13961,1414,0,81316,491,1490,55,2513,0,25093,29849,53,1655,15879,2310,86,0,0
2019-11-26 11:00:00,0,2216,39,285,12814,4997,7712,684,0,9344,0,11796,1438,3464,62183,35,14896,1385,0,85230,502,1479,27,2720,0,25446,29849,70,1810,16166,2309,91,0,0
2019-11-26 12:00:00,0,2321,42,319,14191,5615,8606,765,0,10581,0,13511,1637,3816,65794,40,16595,1388,0,93472,529,1463,22,3014,0,25752,29849,59,2009,16587,2303,92,0,0
2019-11-26 13:00:00,0,2438,41,336,14650,6010,8830,801,0,11506,0,14226,1709,4006,70753,46,17672,1395,0,97645,561,1475,60,3130,0,27479,29849,60,2127,17776,2325,92,0,0
2019-11-26 14:00:00,0,2641,43,332,14185,5939,8245,780,0,12052,0,13949,1646,3989,72957,48,17829,1414,0,95715,591,1515,89,2885,0,28779,29849,71,2154,18918,2399,98,0,0
2019-11-26 15:00:00,0,2712,46,321,13182,5625,7377,748,0,12335,0,13102,1521,3909,73448,45,17626,1474,0,92070,570,1611,35,2639,0,28737,29849,72,2121,18853,2451,102,0,0
2019-11-26 16:00:00,0,2674,50,311,12316,5340,6835,704,0,12555,0,12523,1416,3826,73619,44,17390,1587,0,89118,533,1723,19,2378,0,27569,29849,53,2084,18522,2526,105,0,0
2019-11-26 17:00:00,0,2581,53,308,11673,5146,6459,667,0,12751,0,12264,1361,3741,73654,42,17271,1663,0,86914,494,1761,16,2197,0,26498,29849,74,2059,18029,2571,107,0,0
2019-11-26 18:00:00,0,2508,57,290,11317,5076,6199,615,0,12981,0,12215,1322,3740,73395,41,17128,1661,0,85319,485,1738,16,2122,0,25365,29849,55,2063,17709,2622,112,0,0
2019-11-26 19:00:00,0,2501,61,279,11100,5040,6084,578,0,13299,0,12508,1316,3723,73285,41,17082,1649,0,85095,378,1709,59,2052,0,24572,29849,69,2081,17123,2686,107,0,0
2019-11-26 20:00:00,0,2462,64,277,10856,5057,6088,577,0,13568,0,12908,1300,3678,73339,40,17159,1628,0,85345,404,1692,94,1996,0,24169,29849,67,2129,16755,2668,107,0,0
2019-11-26 21:00:00,0,2410,66,275,10834,5084,6056,564,0,13682,0,13537,1301,3654,73067,41,17461,1613,0,85748,403,1662,45,2010,0,24043,29849,62,2162,16676,2649,99,0,0
2019-11-26 22:00:00,0,2408,66,273,11008,5146,6175,600,0,13577,0,14464,1303,3650,73205,40,18231,1576,0,87869,398,1645,30,2096,0,23828,29849,66,2165,16548,2631,100,0,0
2019-11-26 23:00:00,0,2385,67,282,11692,5420,6713,634,0,13604,0,15213,1373,3743,74600,45,19027,1566,0,92127,411,1656,38,2334,0,23658,29849,79,2226,16586,2628,98,0,0
2019-11-27 00:00:00,0,2455,72,294,11992,5709,6901,657,0,13892,0,15100,1444,3808,76229,46,18874,1560,0,92472,445,1661,38,2444,0,24141,29849,61,2299,17290,2612,97,0,0
2019-11-27 01:00:00,0,2595,69,288,11937,5620,6886,648,0,13366,0,14727,1433,3753,75785,43,18562,1566,0,91619,494,1675,98,2531,0,25311,29849,68,2231,17833,2636,101,0,0
2019-11-27 02:00:00,0,2606,65,279,11771,5431,6854,633,0,12725,0,14174,1379,3706,74713,42,18109,1612,0,89864,496,1744,32,2561,0,25321,29849,68,2128,17631,2698,110,0,0
2019-11-27 03:00:00,0,2569,59,266,11367,5157,6646,610,0,11913,0,13359,1337,3576,73031,39,17308,1706,0,86786,488,1910,13,2546,0,25089,29849,67,2014,17139,2820,112,0,0
2019-11-27 04:00:00,0,2518,54,248,10755,4779,6346,578,0,10966,0,12271,1251,3434,70294,34,16241,1714,0,82986,468,1923,74,2469,0,24430,29849,63,1873,16902,2792,112,0,0
2019-11-27 05:00:00,0,2419,47,231,10128,4407,5998,535,0,9996,0,11261,1173,3256,67395,32,15179,1699,0,80085,436,1913,74,2401,0,23291,29849,63,1712,16142,2768,112,0,0
2019-11-27 06:00:00,0,2328,42,217,9664,4118,5750,497,0,9057,0,11297,1108,3110,64255,30,14326,1673,0,76147,412,1894,17,2378,0,22585,29849,69,1607,15282,2738,107,0,0
2019-11-27 07:00:00,0,2254,38,207,9353,3990,5628,481,0,8513,0,11069,1072,3013,62069,29,13827,1621,0,74228,373,1844,59,2382,0,21372,29849,66,1544,14427,2658,104,0,0
2019-11-27 08:00:00,0,2237,36,201,9240,3951,5561,471,0,8211,0,10927,1069,2931,60684,29,13577,1532,0,73458,353,1734,62,2450,0,20617,29849,55,1517,13912,2582,100,0,0
2019-11-27 09:00:00,0,2316,35,199,9241,3990,5549,473,0,8137,0,10982,1087,2877,60104,28,13496,1471,0,73315,334,1631,63,2507,0,20098,29849,59,1553,13534,2518,96,0,0
2019-11-27 10:00:00,0,2364,36,202,9452,4165,5719,473,0,8352,0,11316,1124,2876,59893,30,13689,1443,0,74632,330,1572,55,2644,0,19985,29849,58,1608,13281,2444,95,0,0
2019-11-27 11:00:00,0,2462,39,215,10018,4511,6126,483,0,9029,0,11686,1237,3012,61080,32,14464,1426,0,77508,331,1548,27,2723,0,20096,29849,53,1734,13270,2400,99,0,0
2019-11-27 12:00:00,0,2580,40,238,10835,5024,6616,548,0,10049,0,12971,1364,3198,64300,37,15911,1428,0,82926,347,1540,22,2993,0,20749,29849,63,1900,13462,2400,94,0,0
2019-11-27 13:00:00,0,2765,41,253,11434,5422,6899,587,0,11003,0,13899,1434,3373,68674,40,17154,1425,0,87397,369,1565,60,3107,0,21669,29849,64,2035,14217,2412,94,0,0
2019-11-27 14:00:00,0,2998,46,261,11720,5484,6919,604,0,11908,0,14166,1427,3440,71593,43,17817,1465,0,89483,404,1592,89,2941,0,22581,29849,58,2083,15220,2414,97,0,0
2019-11-27 15:00:00,0,3178,52,269,11935,5385,6856,602,0,12685,0,14148,1394,3495,73152,44,18127,1520,0,90403,424,1659,35,2687,0,23230,29849,70,2084,15817,2487,99,0,0
2019-11-27 16:00:00,0,3126,58,280,11980,5339,6773,602,0,13357,0,14284,1370,3549,74249,44,18186,1625,0,91028,444,1765,19,2404,0,23824,29849,62,2103,16246,2616,108,0,0
2019-11-27 17:00:00,0,3051,63,290,11849,5333,6713,584,0,13904,0,14340,1356,3542,74669,44,18262,1696,0,90459,453,1801,16,2209,0,24220,29849,64,2138,16324,2677,108,0,0
2019-11-27 18:00:00,0,2905,68,295,11619,5386,6577,554,0,14437,0,14240,1357,3514,74553,44,18157,1705,0,90269,469,1796,16,2132,0,24275,29849,70,2188,16525,2739,109,0,0
2019-11-27 19:00:00,0,2819,71,299,11503,5476,6476,532,0,14995,0,14163,1366,3471,74296,44,18097,1732,0,88872,481,1755,59,2046,0,24607,29849,55,2240,16302,2717,115,0,0
2019-11-27 20:00:00,0,2710,75,303,11299,5616,6330,521,0,15368,0,14185,1395,3446,74006,44,18059,1749,0,88324,469,1730,94,2045,0,24382,29849,68,2295,16068,2688,112,0,0
2019-11-27 21:00:00,0,2680,76,304,11124,5714,6257,529,0,15484,0,14390,1400,3383,73499,45,18135,1744,0,87996,470,1733,45,1988,0,24184,29849,62,2332,15905,2661,112,0,0
2019-11-27 22:00:00,0,2619,75,302,11075,5748,6317,530,0,15131,0,15056,1408,3370,73124,47,18648,1741,0,89361,469,1729,30,2083,0,23767,29849,65,2344,15817,2606,112,0,0
2019-11-27 23:00:00,0,2690,75,304,11522,5852,6640,553,0,14895,0,15363,1463,3559,74295,48,19112,1722,0,93001,469,1733,38,2298,0,23441,29849,63,2361,15750,2578,110,0,0
2019-11-28 00:00:00,0,2818,78,312,11682,5976,6736,585,0,14908,0,15011,1442,3695,76249,47,18822,1719,0,92786,477,1744,38,2426,0,23698,29849,67,2375,16254,2575,115,0,0
2019-11-28 01:00:00,0,3061,75,304,11507,5725,6619,588,0,14160,0,14473,1416,3679,75693,45,18279,1711,0,91105,512,1766,98,2489,0,24524,29849,75,2276,17368,2623,113,0,0
2019-11-28 02:00:00,0,3151,71,293,11279,5471,6447,591,0,13389,0,13853,1394,3653,74502,43,17687,1741,0,89000,506,1798,32,2475,0,24192,29849,64,2170,17523,2723,118,0,0
2019-11-28 03:00:00,0,3145,66,279,10962,5164,6201,581,0,12546,0,13056,1323,3610,72986,40,16921,1802,0,86332,493,1887,13,2430,0,23711,29849,66,2052,17530,2803,120,0,0
2019-11-28 04:00:00,0,3153,60,261,10423,4778,5817,545,0,11605,0,11996,1248,3487,70455,36,15935,1789,0,82401,476,1899,74,2383,0,23343,29849,65,1907,17514,2804,119,0,0
2019-11-28 05:00:00,0,3087,54,242,9814,4310,5398,511,0,10574,0,11188,1152,3349,67209,32,14929,1767,0,78340,449,1883,74,2282,0,22349,29849,67,1768,17038,2772,117,0,0
2019-11-28 06:00:00,0,2976,48,223,9398,3919,5086,493,0,9498,0,10479,1065,3222,63936,30,14121,1741,0,75174,419,1881,17,2201,0,21172,29849,67,1619,16416,2702,115,0,0
2019-11-28 07:00:00,0,2858,43,208,9220,3653,4880,487,0,8776,0,10657,988,3139,61586,28,13545,1689,0,73769,386,1821,59,2169,0,20395,29849,58,1516,15693,2623,106,0,0
2019-11-28 08:00:00,0,2737,40,196,9167,3480,4804,494,0,8323,0,10576,949,3097,60152,28,13207,1612,0,73406,359,1751,62,2133,0,19977,29849,68,1447,15298,2551,108,0,0
2019-11-28 09:00:00,0,2719,38,190,9270,3419,4827,503,0,8046,0,10502,899,3115,59352,27,13040,1558,0,73038,345,1671,63,2122,0,19687,29849,54,1421,15152,2485,101,0,0
2019-11-28 10:00:00,0,2681,37,188,9478,3445,4954,518,0,8013,0,10650,899,3101,59182,27,13103,1530,0,72557,349,1598,55,2070,0,19575,29849,58,1416,15179,2432,99,0,0
2019-11-28 11:00:00,0,2682,38,192,9910,3571,5250,544,0,8277,0,11070,925,3171,59728,29,13442,1504,0,73930,349,1558,27,2165,0,19885,29849,55,1466,15416,2403,96,0,0
2019-11-28 12:00:00,0,2672,39,202,10433,3816,5612,588,0,8675,0,11472,972,3239,60941,30,14057,1502,0,76302,365,1531,22,2289,0,20029,29849,71,1550,15989,2373,95,0,0
2019-11-28 13:00:00,0,2739,41,211,10941,4218,6025,633,0,9559,0,12021,1036,3341,62882,34,14708,1500,0,78946,399,1527,60,2417,0,20753,29849,53,1658,16684,2333,98,0,0
2019-11-28 14:00:00,0,2876,49,230,11390,4820,6381,665,0,11169,0,12639,1157,3460,65135,40,15564,1545,0,81604,438,1534,89,2424,0,21697,29849,67,1867,17395,2354,92,0,0
2019-11-28 15:00:00,0,3054,57,249,11335,5431,6458,663,0,12752,0,13321,1264,3576,67814,45,16259,1544,0,83989,497,1572,35,2322,0,23103,29849,61,2074,18017,2419,98,0,0
2019-11-28 16:00:00,0,3205,65,262,11165,5853,6437,649,0,13956,0,13972,1337,3631,69990,50,16736,1577,0,85820,530,1634,19,2229,0,23806,29849,73,2256,18197,2483,105,0,0
2019-11-28 17:00:00,0,3358,72,266,10832,6167,6302,621,0,15060,0,14200,1381,3575,70858,53,17133,1635,0,86313,547,1698,16,2141,0,24064,29849,71,2399,18125,2551,109,0,0
2019-11-28 18:00:00,0,3399,78,265,10251,6386,5973,579,0,15895,0,13910,1386,3441,69689,53,17215,1689,0,84815,535,1757,16,2101,0,23692,29849,68,2499,17749,2617,111,0,0
2019-11-28 19:00:00,0,3294,82,260,9672,6397,5584,536,0,16401,0,13327,1364,3264,67279,52,16977,1746,0,82659,502,1816,59,2107,0,22998,29849,67,2539,16849,2672,112,0,0
2019-11-28 20:00:00,0,3065,85,254,9279,6323,5283,506,0,16545,0,12717,1331,3143,65430,53,16606,1761,0,80618,457,1820,94,2095,0,21849,29849,71,2557,15891,2651,115,0,0
2019-11-28 21:00:00,0,2951,84,247,9043,6151,5190,499,0,16188,0,12493,1280,3071,64167,48,16335,1751,0,79229,428,1784,37,2102,0,20992,29849,63,2499,15123,2620,116,0,0
2019-11-28 22:00:00,0,2839,81,239,9012,5818,5210,496,0,15310,0,12879,1213,3050,63753,45,16544,1722,0,79925,411,1723,36,2116,0,20739,29849,56,2371,14613,2559,114,0,0
2019-11-28 23:00:00,0,2847,75,233,9374,5333,5506,524,0,14223,0,13067,1162,3185,64475,43,16707,1672,0,82219,398,1629,22,2277,0,19837,29849,59,2195,14673,2462,112,0,0
2019-11-29 00:00:00,0,2864,71,238,9599,5186,5665,544,0,13539,0,12965,1149,3239,65843,42,16479,1631,0,81995,398,1589,22,2445,0,19943,29849,67,2089,15087,2397,108,0,0
2019-11-29 01:00:00,0,2972,65,234,9675,4903,5779,554,0,12633,0,12895,1113,3236,65719,40,16325,1608,0,81755,419,1575,98,2542,0,20430,29849,58,1940,15730,2384,107,0,0
2019-11-29 02:00:00,0,2965,60,232,9764,4672,5886,557,0,11932,0,12800,1092,3256,65477,39,16231,1611,0,81832,425,1590,32,2514,0,20409,29849,67,1851,15738,2439,104,0,0
2019-11-29 03:00:00,0,2960,57,227,9724,4507,5942,546,0,11352,0,12481,1066,3222,64806,36,15992,1638,0,81016,425,1669,13,2404,0,20374,29849,59,1768,15795,2487,108,0,0
2019-11-29 04:00:00,0,2943,54,220,9495,4279,5908,528,0,10711,0,11945,1028,3170,63719,34,15527,1622,0,79192,434,1699,74,2324,0,20414,29849,66,1694,15621,2507,106,0,0
2019-11-29 05:00:00,0,2873,50,211,9181,3969,5833,506,0,9986,0,11442,983,3099,61999,31,14911,1617,0,77034,415,1682,74,2166,0,20136,29849,56,1599,15345,2490,105,0,0
2019-11-29 06:00:00,0,2763,46,202,8903,3709,5746,487,0,9149,0,11159,941,3015,60088,29,14402,1608,0,75418,408,1661,17,2060,0,19610,29849,55,1494,14959,2470,105,0,0
2019-11-29 07:00:00,0,2670,43,196,8747,3511,5691,472,0,8549,0,11186,916,2965,58403,26,13999,1590,0,74383,388,1625,59,2013,0,19049,29849,59,1400,14554,2404,103,0,0
2019-11-29 08:00:00,0,2572,40,193,8719,3422,5777,469,0,8121,0,11270,908,2950,57438,27,13811,1543,0,73798,375,1568,62,1975,0,18830,26073,57,1361,14177,2343,103,0,0
2019-11-29 09:00:00,0,2573,38,193,8819,3414,5905,470,0,7917,0,11531,915,2900,57012,26,13747,1485,0,74071,371,1497,63,2004,0,18895,25702,62,1343,13932,2298,96,0,0
2019-11-29 10:00:00,0,2536,37,197,9078,3493,6162,479,0,7946,0,11660,948,2960,57300,28,13929,1481,0,74949,372,1450,55,2066,0,18834,25465,57,1345,13836,2243,91,0,0
2019-11-29 11:00:00,0,2498,38,207,9556,3696,6564,498,0,8258,0,11688,1018,3047,58328,28,14509,1457,0,77767,383,1435,27,2130,0,19176,25503,55,1413,13895,2211,98,0,0
2019-11-29 12:00:00,0,2556,38,223,10162,4037,7023,531,0,8808,0,12167,1102,3157,60248,31,15370,1462,0,81129,398,1416,22,2284,0,19316,25716,64,1509,14049,2212,94,0,0
2019-11-29 13:00:00,0,2611,38,233,10554,4352,7290,550,0,9459,0,12697,1174,3243,62515,34,16107,1467,0,83859,434,1421,60,2478,0,20147,26405,61,1595,14594,2229,99,0,0
2019-11-29 14:00:00,0,2694,42,244,10753,4663,7225,574,0,10593,0,12780,1259,3306,64291,39,16727,1488,0,84870,454,1445,89,2670,0,21004,27237,66,1716,15151,2267,94,0,0
2019-11-29 15:00:00,0,2800,48,249,10600,4831,6849,581,0,11677,0,12534,1236,3414,65840,43,17042,1534,0,84613,475,1491,35,2749,0,21607,28015,63,1826,15507,2318,101,0,0
2019-11-29 16:00:00,0,2856,54,248,10347,4917,6485,564,0,12591,0,12321,1244,3449,67064,45,17208,1594,0,84119,463,1539,19,2702,0,21856,28623,66,1906,15838,2375,104,0,0
2019-11-29 17:00:00,0,2939,60,245,9998,5008,6138,537,0,13305,0,12144,1228,3410,67557,45,17310,1650,0,83279,447,1563,16,2658,0,21709,29196,69,1965,16011,2441,106,0,0
2019-11-29 18:00:00,0,2914,64,244,9677,5080,5833,519,0,13809,0,12190,1217,3358,67424,46,17169,1700,0,81948,424,1598,16,2508,0,21330,29424,72,2020,15919,2440,107,0,0
2019-11-29 19:00:00,0,2892,68,244,9439,5188,5567,502,0,14247,0,12519,1213,3280,67267,45,17106,1712,0,80831,409,1631,59,2427,0,20910,29464,68,2090,15612,2459,112,0,0
2019-11-29 20:00:00,0,2885,69,244,9266,5290,5473,503,0,14462,0,12925,1209,3217,67017,45,17213,1716,0,80619,403,1620,94,2291,0,20558,29228,67,2176,15248,2458,114,0,0
2019-11-29 21:00:00,0,2842,69,245,9266,5371,5505,500,0,14393,0,13628,1215,3216,67010,45,17559,1682,0,81695,400,1594,37,2311,0,20309,28991,64,2217,14913,2523,112,0,0
2019-11-29 22:00:00,0,2858,68,247,9559,5372,5784,516,0,14001,0,14768,1212,3235,67268,45,18388,1693,0,84956,398,1650,36,2236,0,20427,28853,55,2207,14900,2517,108,0,0
2019-11-29 23:00:00,0,2899,67,251,10271,5419,6394,542,0,13703,0,15462,1264,3355,68922,45,19092,1666,0,89710,390,1664,22,2330,0,20473,28879,68,2199,15047,2504,112,0,0
2019-11-30 00:00:00,0,2966,69,261,10534,5513,6585,557,0,13663,0,15289,1294,3398,70460,46,18910,1660,0,89686,402,1648,22,2317,0,21057,29199,71,2204,15622,2509,109,0,0
2019-11-30 01:00:00,0,3048,67,255,10510,5299,6583,553,0,12988,0,14940,1278,3352,70038,45,18575,1681,0,88624,434,1630,98,2400,0,22012,30079,66,2119,16154,2546,111,0,0
2019-11-30 02:00:00,0,3027,63,249,10380,5060,6565,551,0,12409,0,14520,1251,3321,68985,41,18168,1732,0,87297,444,1675,32,2436,0,21886,29993,69,2033,16051,2623,113,0,0
2019-11-30 03:00:00,0,2947,60,241,10119,4808,6454,522,0,8698,0,13948,1205,3247,67704,39,17568,1780,0,85230,432,1800,13,2490,0,21641,29516,62,1935,15902,2703,111,0,0
2019-11-30 04:00:00,0,2867,55,230,9712,4485,6289,504,0,5979,0,13137,1160,3160,65654,37,16769,1753,0,82160,427,1821,74,2340,0,21214,29015,71,1813,15526,2670,111,0,0
2019-11-30 05:00:00,0,2818,50,218,9211,4136,6005,472,0,7050,0,12305,1098,3047,63417,33,15860,1723,0,78938,416,1812,74,2354,0,20548,28339,62,1664,14800,2651,107,0,0
2019-11-30 06:00:00,0,2659,45,207,8800,3826,5818,443,0,9267,0,11758,1046,2950,61288,30,15050,1692,0,75912,394,1803,17,2312,0,19730,27420,68,1528,14571,2600,107,0,0
2019-11-30 07:00:00,0,2543,41,200,8528,3618,5662,427,0,8656,0,11804,1013,2887,59327,27,14573,1652,0,74342,374,1775,59,2321,0,18881,26425,59,1453,13796,2557,100,0,0
2019-11-30 08:00:00,0,2402,38,197,8391,3503,5602,424,0,8266,0,11646,994,2856,58086,28,14287,1579,0,74662,362,1708,62,2332,0,18710,25519,61,1427,13312,2452,97,0,0
2019-11-30 09:00:00,0,2324,36,197,8343,3480,5532,423,0,8037,0,11618,986,2847,57389,27,14150,1540,0,74363,357,1638,63,2312,0,18598,24901,66,1417,13034,2360,94,0,0
2019-11-30 10:00:00,0,2274,36,200,8437,3528,5548,429,0,8006,0,11795,1038,2872,57249,28,14254,1496,0,74364,349,1587,55,2405,0,18916,24611,55,1433,12818,2307,90,0,0
2019-11-30 11:00:00,0,2328,37,208,8695,3672,5694,446,0,8210,0,12077,1071,2923,57690,28,14624,1467,0,75293,366,1552,27,2497,0,19042,24617,73,1472,12829,2298,92,0,0
2019-11-30 12:00:00,0,2337,37,220,9082,3924,5903,469,0,8622,0,12353,1140,3044,58903,31,15268,1437,0,78072,379,1550,22,2602,0,19536,24731,58,1532,12897,2269,93,0,0
2019-11-30 13:00:00,0,2364,38,229,9452,4226,6138,508,0,9297,0,12998,1215,3181,60795,33,15879,1458,0,80906,401,1547,60,2661,0,20140,25131,56,1626,13327,2314,91,0,0
2019-11-30 14:00:00,0,2434,44,244,9976,4639,6391,539,0,10578,0,13209,1282,3287,62759,39,16407,1487,0,83757,426,1558,89,2733,0,20760,25861,66,1779,13852,2417,91,0,0
2019-11-30 15:00:00,0,2482,51,250,10319,4903,6558,558,0,11858,0,12913,1299,3416,65122,43,16638,1505,0,85487,447,1603,35,2735,0,20830,26498,59,1919,14272,2386,88,0,0
2019-11-30 16:00:00,0,2575,56,251,10453,5069,6571,554,0,12759,0,12516,1275,3517,67175,44,16647,1531,0,85877,454,1654,19,2650,0,21177,27034,63,2028,14912,2327,98,0,0
2019-11-30 17:00:00,0,2575,61,251,10384,5212,6455,540,0,13459,0,12229,1267,3580,68419,46,16611,1581,0,85332,443,1667,16,2575,0,21246,27395,57,2108,15224,2362,97,0,0
2019-11-30 18:00:00,0,2562,65,253,10139,5336,6292,527,0,14080,0,12393,1251,3541,68715,45,16475,1623,0,84346,434,1651,16,2425,0,21090,27455,63,2179,15260,2416,102,0,0
2019-11-30 19:00:00,0,2491,69,258,9976,5512,6148,510,0,14548,0,12578,1255,3474,68551,48,16401,1642,0,83495,435,1654,59,2379,0,21004,27346,51,2261,15084,2451,105,0,0
2019-11-30 20:00:00,0,2349,71,260,9727,5667,6066,494,0,14868,0,12915,1269,3427,67942,49,16577,1637,0,83334,441,1635,94,2344,0,20832,27071,65,2339,14824,2436,104,0,0
2019-11-30 21:00:00,0,2254,71,261,9781,5811,6060,497,0,14808,0,13816,1280,3394,67745,48,17038,1606,0,83986,448,1623,37,2327,0,20813,26745,49,2381,14770,2466,106,0,0
2019-11-30 22:00:00,0,2136,70,261,10022,5762,6247,526,0,14322,0,15034,1284,3415,67793,47,18016,1578,0,86827,447,1600,36,2409,0,20695,26511,66,2348,14784,2457,103,0,0
2019-11-30 23:00:00,0,2149,68,267,10712,5707,6665,541,0,13921,0,15733,1292,3463,69334,47,18869,1549,0,90745,436,1580,22,2560,0,20649,26474,57,2302,14764,2426,103,0,0
2019-12-01 00:00:00,0,2203,69,281,10820,5757,6693,558,0,13850,0,15635,1321,3429,70919,48,18864,1536,0,90845,432,1583,22,2728,0,21164,26940,56,2301,15299,2391,101,0,0
2019-12-01 01:00:00,0,2457,66,274,10728,5449,6625,556,0,13156,0,15354,1285,3367,70537,46,18674,1551,0,89856,459,1609,98,2751,0,22062,28381,58,2188,15580,2406,107,0,0
2019-12-01 02:00:00,0,2478,63,267,10545,5171,6540,551,0,12514,0,14981,1211,3275,69432,42,18360,1593,0,88551,451,1693,32,2762,0,21914,28979,61,2094,15396,2507,113,0,0
2019-12-01 03:00:00,0,2518,60,259,10207,4916,6346,515,0,11860,0,14420,1168,3186,68021,39,17899,1674,0,86245,456,1860,13,2746,0,21767,28888,56,1989,15261,2618,116,0,0
2019-12-01 04:00:00,0,2556,57,247,9768,4563,6071,485,0,11102,0,13637,1149,3048,65887,37,17166,1685,0,83010,435,1878,74,2684,0,21240,28780,48,1862,14929,2599,114,0,0
2019-12-01 05:00:00,0,2546,52,233,9263,4189,5757,454,0,10228,0,13030,1077,2878,63342,32,16356,1659,0,80205,416,1881,74,2633,0,20443,28421,48,1745,14395,2558,114,0,0
2019-12-01 06:00:00,0,2491,47,220,8845,3866,5524,430,0,9348,0,12409,1012,2745,60958,31,15610,1651,0,76436,391,1869,17,2569,0,19394,27802,50,1604,13655,2519,108,0,0
2019-12-01 07:00:00,0,2472,42,208,8591,3614,5345,410,0,8683,0,12194,960,2627,59240,28,15089,1615,0,74753,364,1820,59,2482,0,18410,27218,49,1507,12899,2474,107,0,0
2019-12-01 08:00:00,0,2486,40,202,8446,3467,5297,409,0,8268,0,12154,932,2575,58349,28,14765,1559,0,74547,340,1725,62,2440,0,18464,26663,54,1443,12466,2422,104,0,0
2019-12-01 09:00:00,0,2491,37,198,8427,3425,5256,402,0,8028,0,12122,925,2523,57628,26,14627,1497,0,74034,328,1651,63,2408,0,17926,26445,66,1420,12040,2333,98,0,0
